"","listings1$id","host_response_time","host_neighbourhood","zipcode","host_is_superhost","host_verifications","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","is_location_exact","property_type","room_type","bed_type","calendar_updated","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","reviews_per_month","days_btwn_host_review","days_since_last_review","days_since_1st_review","host_response_rate","host_acceptance_rate","host_listings_count","accommodates","bathrooms","bedrooms","beds","price","guests_included","extra_people","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","calculated_host_listings_count","count_host_verf","count_amen","days_host_since","weekly_price","monthly_price","security_deposit","cleaning_fee"
"2189",1966195,"within a few hours","West End","2111","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Downtown","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",96,9,10,10,10,10,9,0.78,179,60,904,0.96,0.68,313,5,2,2,3,389,1,1,3,1125,15,38,38,38,23,61,4,19,1083,NA,6870,NA,100
"2190",12815192,"within a day","Beacon Hill","2108","f","['email', 'phone', 'reviews', 'jumio']","t","t","Downtown","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","f","strict","f","f",93,9,9,9,10,10,9,1.21,712,68,122,0.83,1,1,2,1,1,1,175,2,1,2,1125,2,4,4,4,4,1,4,12,834,NA,NA,500,160
"2191",7914359,"within an hour","Downtown Crossing","2108","f","['email', 'phone', 'reviews', 'jumio']","t","t","Downtown","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,10,10,10,10,10,9,5.33,378,26,389,1,0.99,4,6,1,2,3,365,1,1,1,1125,6,23,43,305,65,4,4,16,767,NA,NA,100,80
"2192",820073,"within a few hours","Downtown Crossing","2111","t","['email', 'phone', 'reviews', 'jumio']","t","t","Downtown","t","Loft","Entire home/apt","Real Bed","3 weeks ago","f","strict","t","t",99,10,10,10,10,10,10,1.11,401,47,1263,1,0.89,1,4,2,1,2,449,4,44,2,1125,20,44,66,337,46,1,4,12,1664,NA,NA,500,100
"2193",8389735,"within a few hours","Theater District","2116","t","['email', 'phone', 'reviews']","t","f","Downtown","t","Apartment","Entire home/apt","Real Bed","12 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.9,0.67,2,4,2,2,2,600,4,33,2,3,0,0,0,0,0,1,3,13,414,NA,NA,500,150
"2194",4489588,"within a day","Downtown Crossing","2110","f","['email', 'phone', 'reviews', 'kba']","t","t","Downtown","t","Apartment","Entire home/apt","Real Bed","4 months ago","f","moderate","f","f",97,10,9,10,10,10,10,0.72,249,490,694,1,1,1,2,1,1,1,249,1,1,1,5,0,0,0,248,16,1,4,11,943,NA,NA,NA,75
"2195",1868124,"within a few hours","West End","2111","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Downtown","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",95,10,10,10,10,10,10,0.3,259,57,824,0.96,0.68,313,3,1,1,2,293,1,1,3,1125,27,57,83,83,8,61,4,19,1083,NA,5070,NA,100
"2196",13027627,"a few days or more","Fenway/Kenmore","2215","f","['email', 'phone', 'manual_online', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","3 months ago","f","flexible","f","f",94,10,10,10,10,10,9,0.53,3,136,137,0,1,1,2,1,1,1,45,1,2,90,1125,25,25,25,25,2,1,4,4,140,NA,NA,NA,35
"2197",67946,"within a few hours","Back Bay","2115","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","6 weeks ago","f","super_strict_30","f","t",100,10,10,10,6,8,8,0.02,812,1828,1828,0.89,0.45,558,3,1,1,1,249,1,1,3,730,29,59,89,364,1,79,4,12,2640,NA,5500,NA,150
"2198",52423,"within a few hours","Back Bay","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","super_strict_30","f","t",93,8,9,10,8,9,9,0.07,816,1071,1824,0.89,0.45,558,4,2,2,2,349,1,1,4,365,29,59,89,364,4,79,4,11,2640,NA,6950,NA,150
"2199",54215,"within a few hours","Back Bay","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","f","super_strict_30","f","t",80,9,7,8,8,9,9,0.08,782,463,1858,0.89,0.45,558,4,2,2,2,349,1,1,3,730,29,59,89,364,5,79,4,12,2640,NA,7850,NA,150
"2200",54487,"within a few hours","Back Bay","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","a week ago","f","super_strict_30","f","t",100,10,10,10,10,10,9,0.01,463,2177,2177,0.89,0.45,558,3,1,1,1,309,1,1,3,365,29,59,89,364,1,79,4,13,2640,NA,NA,NA,150
"2201",7414930,"a few days or more","Fenway/Kenmore","2115","f","['email', 'phone']","t","f","Fenway","t","Condominium","Entire home/apt","Real Bed","7 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.43,0.67,1,2,1,0,1,350,1,1,1,1125,30,60,90,365,0,1,2,19,513,NA,NA,NA,NA
"2202",25142,"within a few hours","Back Bay","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","super_strict_30","f","t",88,9,10,9,9,9,9,0.12,407,339,2233,0.89,0.45,558,4,1,2,2,349,1,1,3,730,29,59,89,364,9,79,4,15,2640,NA,6700,NA,150
"2203",9364092,"within a day","Fenway/Kenmore","2115","f","['email', 'phone', 'facebook', 'reviews']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","3 months ago","f","flexible","f","f",100,10,10,10,10,10,10,0.6,380,54,275,1,0.28,1,2,1,1,1,158,1,1,3,15,11,35,65,65,5,1,4,13,655,NA,NA,NA,NA
"2204",8152796,"NA","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Private room","Real Bed","12 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,1,1,1,1,80,1,1,1,10,0,0,0,0,0,1,3,8,426,NA,NA,NA,NA
"2205",6451456,"NA","Fenway/Kenmore","2115","f","['email', 'phone']","t","f","Fenway","t","Apartment","Private room","Real Bed","16 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,1,1,1,1,1372,1,1,1,1125,0,0,0,0,0,1,2,0,502,NA,NA,NA,NA
"2206",8955473,"within a few hours","West End","2215","f","['email', 'phone']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","5 months ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.9,0.71,4,4,2,2,3,275,1,1,4,1125,30,60,90,365,0,4,2,15,778,NA,6990,NA,150
"2207",8187052,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.98,0.55,749,5,2,2,2,319,1,1,3,1125,29,59,89,179,0,136,4,13,551,NA,9145,NA,100
"2208",14852273,"NA","NA","2115","f","['email', 'phone', 'facebook']","t","f","Fenway","f","Apartment","Private room","Real Bed","3 days ago","t","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,1,1,1,1,140,1,1,2,5,0,0,0,0,0,1,3,9,1027,NA,NA,NA,NA
"2209",9127677,"NA","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","5 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,3,1,1,1,200,1,1,2,1125,0,0,0,243,0,1,4,17,1224,1200,NA,NA,60
"2210",14608495,"within an hour","NA","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","f","Apartment","Private room","Real Bed","2 days ago","f","strict","f","f",80,9,8,10,9,9,9,2,8,29,37,1,0.79,3,1,1,1,1,85,2,7,1,1125,7,23,49,324,2,3,3,10,45,NA,NA,NA,5
"2211",8925974,"within a few hours","West End","2215","f","['email', 'phone']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","4 months ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.9,0.71,4,4,2,2,3,375,1,1,3,1125,30,60,90,365,0,4,2,15,778,NA,7400,500,150
"2212",8552387,"NA","Back Bay","2215","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Condominium","Entire home/apt","Real Bed","3 months ago","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,4,1,1,2,225,1,1,1,1125,0,0,0,0,0,1,4,12,575,NA,NA,NA,NA
"2213",14660851,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,1,1,1,100,1,1,1,1125,0,1,15,15,0,1,2,11,41,NA,NA,NA,NA
"2214",7211531,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Private room","Real Bed","2 weeks ago","f","moderate","f","f",89,10,9,10,10,10,9,1.17,551,123,330,1,1,2,2,1,1,1,67,1,7,2,1125,7,28,58,149,12,1,3,10,881,NA,NA,NA,NA
"2215",6923446,"within a day","Fenway/Kenmore","2215","t","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Private room","Real Bed","7 weeks ago","f","flexible","f","f",96,10,9,10,10,10,10,1.29,74,47,395,1,1,1,2,1,1,2,175,1,1,1,3,0,0,1,276,16,1,3,12,469,NA,NA,NA,NA
"2216",39116,"within a day","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Private room","Real Bed","3 weeks ago","f","strict","f","f",97,10,10,10,10,10,10,0.62,11,61,2259,0.7,0.91,1,2,1,1,1,99,1,17,1,365,0,0,0,251,46,1,4,14,2270,525,1499,100,25
"2217",3992208,"within an hour","Mission Hill","2215","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","t","flexible","f","f",76,8,7,8,9,9,8,7.53,1355,43,756,1,1,7,4,1,0,1,99,1,1,1,30,1,3,18,283,184,7,5,11,2111,NA,NA,NA,NA
"2218",4577188,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","2 weeks ago","f","strict","f","f",84,9,9,9,9,10,9,3,623,43,663,1,0.94,11,4,1,1,2,127,2,17,1,1125,24,54,84,359,64,11,3,8,1286,NA,NA,100,40
"2219",14682588,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","flexible","f","f",94,10,10,10,10,10,9,1,104,40,40,1,1,6,3,1,1,1,225,1,1,2,1125,4,18,44,145,1,6,6,15,144,NA,NA,NA,NA
"2220",14418593,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",80,10,10,10,10,10,10,2,107,34,37,1,1,6,3,1,1,1,300,1,1,2,1125,9,39,69,159,2,6,6,15,144,NA,NA,NA,NA
"2221",3985462,"within an hour","Back Bay","2115","t","['email', 'phone', 'google', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","2 days ago","t","strict","f","f",98,10,10,10,10,10,10,5.01,336,42,748,1,0.99,15,3,1,1,1,199,2,1,3,45,12,21,40,315,121,15,5,14,1084,NA,NA,300,80
"2222",14486237,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",100,10,10,10,10,8,8,1,108,36,36,1,1,6,3,1,1,1,300,1,1,2,1125,17,47,70,70,1,6,6,15,144,NA,NA,NA,NA
"2223",14469894,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","a week ago","f","moderate","f","f",100,10,10,10,10,10,10,1,105,39,39,1,1,6,3,1,1,1,300,1,1,2,1125,18,44,70,128,1,6,6,14,144,NA,NA,NA,NA
"2224",13434817,"within an hour","Cambridge","2215","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","t","strict","f","f",91,9,9,10,10,10,9,3.93,285,41,107,1,1,3,4,1,2,2,200,4,23,1,1125,0,0,0,31,11,1,4,11,392,NA,NA,NA,120
"2225",14274311,"within an hour","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","f","Apartment","Entire home/apt","Real Bed","2 days ago","t","strict","f","f",100,10,10,10,10,10,10,4.69,223,38,55,1,1,2,2,1,1,1,150,1,1,2,1125,0,4,22,80,5,2,4,14,278,NA,NA,100,50
"2226",14221294,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'facebook', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Private room","Real Bed","a week ago","t","flexible","f","f",100,10,9,10,10,10,9,5,18,39,48,0.97,1,1,2,1,1,1,75,1,1,1,1125,0,0,0,0,5,1,5,16,66,NA,NA,NA,NA
"2227",1867754,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",46,6,2,2,6,8,4,0.03,185,898,898,0.96,0.68,313,3,1,1,2,228,1,1,3,1125,30,60,90,148,1,61,4,14,1083,1687,5550,NA,100
"2228",14368660,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Futon","4 days ago","f","strict","f","f",100,10,10,10,10,10,10,2,99,52,54,1,0.92,1,1,1,1,1,99,1,1,1,1125,24,54,84,359,2,1,5,10,153,NA,NA,100,50
"2229",9125711,"NA","NA","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'jumio']","t","t","Fenway","f","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","flexible","f","f",94,10,10,10,10,10,9,0.18,849,194,194,1,0.94,1,2,1,1,1,99,1,1,1,1125,0,0,0,0,1,1,4,12,1043,NA,NA,NA,25
"2230",1695275,"within an hour","Mission Hill","2215","f","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","5 days ago","t","flexible","f","f",78,8,7,8,9,9,8,7.05,1016,46,1095,1,1,7,4,1,1,1,99,1,1,1,1125,0,0,7,226,252,7,5,10,2111,675,2600,NA,NA
"2231",11592154,"within a day","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Private room","Real Bed","3 months ago","f","strict","f","f",100,10,8,10,10,10,10,0.35,482,188,195,1,1,1,2,1,1,2,298,4,42,14,1125,0,0,0,0,2,1,3,11,677,NA,NA,NA,24
"2232",14073235,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","moderate","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,3,1,1,1,200,2,17,2,5,2,12,21,47,0,1,4,12,864,NA,NA,250,70
"2233",2915595,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","moderate","f","f",98,10,10,10,10,10,10,1.73,48,68,838,1,1,1,2,1,1,1,299,1,1,1,28,0,0,0,106,47,1,4,11,886,NA,NA,NA,25
"2234",8249201,"NA","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","11 months ago","f","flexible","f","f",80,10,6,10,10,10,10,0.09,20,371,371,1,0.94,1,1,1,0,1,90,1,1,3,8,0,0,0,0,1,1,4,8,391,725,NA,NA,150
"2235",5684346,"NA","NA","2115","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","f","Apartment","Entire home/apt","Real Bed","10 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,3,1,1,2,155,1,1,1,1125,0,0,0,0,0,1,4,12,804,1070,4300,NA,NA
"2236",2243499,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",80,8,8,8,8,8,8,0.15,860,223,223,0.96,0.68,313,3,1,1,2,285,1,1,3,1125,30,60,90,207,1,61,4,19,1083,NA,5970,NA,100
"2237",6356533,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",90,9,10,10,9,10,9,1.11,680,107,403,0.96,0.68,313,5,2,2,3,279,1,1,3,1125,19,42,65,65,14,61,4,17,1083,NA,8070,NA,100
"2238",10231714,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 weeks ago","t","strict","f","f",95,10,10,10,10,10,9,4.56,5,122,273,1,1,2,4,1,1,2,140,2,2,1,1125,0,0,0,0,38,2,4,14,278,NA,NA,100,35
"2239",9452993,"within a few hours","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Private room","Real Bed","5 days ago","f","moderate","f","f",89,9,9,10,9,10,9,1.95,131,39,192,1,1,2,2,1,1,1,60,1,17,7,1125,0,0,0,164,11,2,4,13,323,320,1200,NA,10
"2240",7650016,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","flexible","f","f",97,10,10,10,10,10,10,1.07,263,33,416,1,0.96,1,2,1,0,1,130,1,1,2,1125,0,0,21,277,14,1,4,8,679,NA,NA,NA,35
"2241",8141545,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","today","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,0.98,0.55,749,3,1,1,1,189,1,1,3,1125,29,59,89,208,0,136,4,14,551,NA,6789,NA,100
"2242",6240901,"within an hour","NA","2115","f","['email', 'reviews']","t","f","Fenway","f","Apartment","Private room","Real Bed","5 days ago","f","moderate","f","f",77,8,7,9,9,10,8,5.66,14,43,505,1,1,1,1,1,1,1,88,1,2,1,10,6,17,40,306,91,1,2,12,519,500,1800,NA,NA
"2243",13073078,"within an hour","NA","NA","f","['email', 'phone', 'facebook', 'google', 'reviews', 'weibo', 'jumio']","t","t","Fenway","f","Apartment","Private room","Real Bed","3 months ago","f","strict","f","f",100,10,10,10,10,10,10,1.94,500,40,116,1,0.88,1,2,1,1,1,60,1,7,2,1125,0,0,0,0,6,1,6,9,616,NA,NA,NA,10
"2244",6568621,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",84,7,9,9,9,10,8,0.82,693,56,390,0.96,0.68,313,5,2,2,3,279,1,1,3,1125,11,41,67,67,10,61,4,17,1083,NA,8070,NA,100
"2245",3914363,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",92,10,10,10,9,10,8,0.21,338,228,745,0.96,0.68,313,3,1,1,2,219,1,1,3,1125,30,60,90,148,5,61,4,17,1083,NA,6270,NA,100
"2246",12630619,"within an hour","Fenway/Kenmore","2215","f","['phone', 'reviews']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","a week ago","f","strict","f","f",94,9,9,10,10,10,10,4.76,75,41,86,1,0.95,1,3,1,1,2,140,3,1,3,1125,2,6,24,114,10,1,2,9,161,NA,NA,NA,40
"2247",6453686,"within a day","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","6 weeks ago","f","strict","f","f",95,10,10,10,10,10,9,3.76,174,43,486,0.6,0.89,1,2,1,0,1,140,1,1,2,1125,4,9,39,191,58,1,3,8,660,850,NA,100,45
"2248",3783090,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","3 days ago","t","flexible","f","f",100,10,10,10,10,10,10,1.73,679,33,231,0.97,0.98,5,2,1,0,1,160,0,1,3,180,6,23,50,77,12,1,4,9,910,NA,NA,250,90
"2249",12826881,"within a few hours","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Private room","Real Bed","yesterday","f","flexible","f","f",89,9,8,9,10,9,9,2.06,686,54,125,0.83,0.81,1,1,1,1,1,75,1,1,1,1125,3,3,3,3,7,1,4,9,811,NA,NA,NA,NA
"2250",6027467,"within a few hours","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","5 days ago","f","strict","f","f",100,9,9,10,9,10,9,0.2,79,100,472,0.98,0.55,749,3,1,1,1,239,1,1,3,1125,29,59,89,179,3,136,4,12,551,NA,6900,NA,100
"2251",14252020,"within a few hours","Fenway/Kenmore","2115","f","['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","yesterday","f","flexible","f","f",93,9,9,9,9,9,9,6,21,31,43,0.82,1,1,1,1,1,1,74,1,1,1,11,0,0,0,0,6,1,5,13,64,NA,NA,NA,NA
"2252",14825159,"within an hour","Medford","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","f","Bed & Breakfast","Private room","Real Bed","today","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.91,37,1,1,1,1,125,1,1,2,1125,15,30,50,300,0,20,3,11,517,NA,NA,NA,25
"2253",1242798,"NA","Fenway/Kenmore","2215","f","['email', 'phone']","t","f","Fenway","t","Apartment","Entire home/apt","Real Bed","4 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,2,1,1,1,135,1,1,2,1125,0,0,0,0,0,1,2,7,1660,1020,NA,NA,45
"2254",14595735,"within an hour","Fenway/Kenmore","2115","f","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Private room","Real Bed","today","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,1,1,1,125,1,1,2,1125,9,20,34,35,0,1,5,13,45,NA,NA,NA,NA
"2255",13863190,"within a few hours","Los Altos Hills","2115","f","['email', 'phone', 'reviews']","t","f","Fenway","t","Condominium","Private room","Real Bed","today","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,5,3,2,1,1,120,1,33,14,180,0,0,0,77,0,3,3,11,632,NA,NA,200,150
"2256",5125723,"within a day","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","5 weeks ago","f","moderate","f","f",97,10,9,10,10,10,10,1.6,976,72,566,0.7,0.73,1,2,1,1,1,100,1,43,1,1125,5,35,62,309,29,1,4,10,1542,750,2500,NA,60
"2257",9041513,"within a few hours","West End","2215","f","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","4 days ago","f","moderate","f","t",94,10,10,10,10,10,9,1.17,377,49,359,0.96,0.68,313,4,1,1,2,219,1,1,3,1125,30,60,90,148,0,61,4,16,1083,2793,11970,NA,100
"2258",9845039,"NA","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","7 months ago","f","flexible","f","f",87,9,8,10,10,9,9,0.7,1975,236,281,1,0.94,2,4,1,1,2,100,1,1,1,1125,0,0,0,0,6,2,4,12,2256,NA,NA,NA,NA
"2259",10995976,"within an hour","NA","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","f","Apartment","Private room","Real Bed","5 weeks ago","f","flexible","f","f",83,9,8,9,9,9,9,4.66,112,31,229,1,1,2,2,1,1,2,77,2,12,2,1125,2,12,35,300,32,2,3,10,341,NA,NA,NA,NA
"2260",12154150,"NA","Fenway/Kenmore","2115","f","['email', 'phone', 'reviews', 'weibo', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","5 months ago","t","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.94,1,1,1,1,1,55,1,1,1,1125,0,0,0,0,0,1,5,11,770,NA,NA,NA,10
"2261",12973308,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'linkedin', 'amex', 'reviews', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","a week ago","f","moderate","f","f",100,10,10,10,10,10,10,0.28,13,131,131,1,1,6,2,1,1,1,300,1,1,3,1125,7,31,49,153,1,6,6,16,144,NA,NA,NA,NA
"2262",12432623,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","3 weeks ago","f","moderate","f","f",80,9,7,10,10,10,8,0.88,382,41,125,1,0.83,1,2,1,1,2,85,1,17,1,1125,0,0,0,248,3,1,4,10,507,NA,NA,200,20
"2263",14824684,"within an hour","Medford","2215","f","['email', 'phone', 'reviews']","t","f","Fenway","f","Bed & Breakfast","Private room","Real Bed","today","f","strict","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.91,37,2,1,1,2,175,2,17,2,1125,7,27,49,302,0,20,3,12,517,NA,NA,NA,25
"2264",14481328,"within an hour","Upper East Side","2215","f","['email', 'phone', 'reviews', 'jumio', 'kba']","t","t","Fenway","t","Apartment","Entire home/apt","Real Bed","a week ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,0.69,122,2,1,1,1,232,1,1,10,1125,29,59,89,364,0,13,5,14,718,NA,NA,NA,NA
"2265",13547391,"within an hour","Fenway/Kenmore","2215","f","['email', 'phone', 'reviews', 'jumio']","t","t","Fenway","t","Apartment","Private room","Real Bed","3 months ago","f","flexible","f","f",94,10,10,10,10,10,9,1.17,377,49,359,1,1,1,2,1,1,1,77,1,1,6,1125,0,0,0,0,0,1,4,8,316,NA,NA,NA,20
